2020-09-13 13:32:29,2020-09-13 13:37:58,IP Address,122.174.163.222,100,329,TRUE,2020-09-13 13:37:58,R_TubTwN9t2SNFrwZ,,,,,13.08779907,80.27850342,anonymous,EN,EQ8Z34,EQ8Z34,5.5,,,3,4,3,10,PC,,,3,3,3,4,13,,,,,3,3,3,3,4,3,3,2,3,3,30,,,,,Male,32,Bachelor's degree,"Administrative support (e.g., secretary, assistant)",,Asia,,,,,77649
2020-09-13 16:03:26,2020-09-13 16:21:08,IP Address,196.17.66.14,100,1061,TRUE,2020-09-13 16:21:08,R_AAlPbC2pjk1nNzr,,,,,34.05439758,-118.2440033,anonymous,EN,GEBYTO,GEBYTO,5.5,,,3,3,4,10,PC,,,3,4,3,4,14,,,,,3,4,3,4,3,3,3,3,3,4,33,,,,,Male,52,Bachelor's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,North America,,,,,65171
2020-09-13 14:26:21,2020-09-13 14:38:55,IP Address,106.197.39.243,100,754,TRUE,2020-09-13 14:38:56,R_30iAYdUlZXo5rQA,,,,,11.65379333,78.15539551,anonymous,EN,O2GFFM,O2GFFM,5.5,,,3,3,4,10,PC,,,3,4,4,3,14,,,,,3,0,4,0,3,0,4,0,3,1,18,,,,,Male,35,Bachelor's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,Asia,,,,,16568
2020-09-13 21:41:21,2020-09-13 22:01:31,IP Address,72.207.200.154,100,1210,TRUE,2020-09-13 22:01:31,R_1IuuMWGJu4Zg9Mz,,,,,30.48820496,-91.14430237,anonymous,EN,SUXVIS,SUXVIS,5.5,,,2,4,3,9,PC,,,3,2,3,3,11,,,,,3,2,3,3,2,1,3,2,4,4,27,,,,,Male,44,Graduate degree,"Business, management, or financial (e.g., manager, accountant, banker)",,South America,,,,,74819
2020-09-13 19:29:53,2020-09-13 19:41:41,IP Address,198.228.138.9,100,707,TRUE,2020-09-13 19:41:41,R_yR4UsEDAY8E9CDL,,,,,34.17120361,-118.5186005,anonymous,EN,3GIDCO,3GIDCO,6.5,,,2,4,3,9,PC,,,3,2,4,3,12,,,,,3,2,4,3,4,3,3,3,4,3,32,,,,,Male,30,Bachelor's degree,Homemaker,,South America,,,,,74617
2020-09-13 14:30:05,2020-09-13 14:36:49,IP Address,179.219.182.184,100,404,TRUE,2020-09-13 14:36:50,R_vwXkulCquvrx3l7,,,,,-30.11459351,-51.16389465,anonymous,EN,6DEZHB,6DEZHB,6.5,,,3,4,3,10,PC,,,4,4,4,4,16,,,,,3,0,4,0,4,0,4,0,4,0,19,,,,,Male,32,Some College,"Art, writing, or journalism (e.g., author, reporter, sculptor)",,North America,,,,,92208
2020-09-13 13:35:44,2020-09-13 13:55:16,IP Address,196.17.64.12,100,1171,TRUE,2020-09-13 13:55:17,R_1F2QWaqJSH9AoZd,,,,,34.05439758,-118.2440033,anonymous,EN,F8KINZ,F8KINZ,6.5,,,3,3,3,9,PC,,,3,3,3,3,12,,,,,3,3,3,3,3,3,3,3,3,3,30,,,,,Male,58,Bachelor's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,North America,,,,,39141
2020-09-13 16:16:56,2020-09-13 16:41:07,IP Address,172.58.107.180,100,1450,TRUE,2020-09-13 16:41:07,R_1DTKfwSTklfOP1a,,,,,32.72259521,-97.07849884,anonymous,EN,OU22E3,OU22E3,6.5,,,3,3,4,10,PC,,,3,2,3,2,10,,,,,3,1,3,4,3,1,3,1,3,2,24,,,,,Male,21,Associate's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,North America,,,,,40096
2020-09-13 18:25:10,2020-09-13 18:29:10,IP Address,196.17.65.65,100,240,TRUE,2020-09-13 18:29:11,R_25T8Lj7jKPopBEz,,,,,34.05439758,-118.2440033,anonymous,EN,S6LNAZ,S6LNAZ,6.5,,,3,4,3,10,PC,,,3,4,3,4,14,,,,,3,4,3,4,3,4,3,4,3,4,35,,,,,Male,62,Bachelor's degree,"Engineer in other fields (e.g., civil engineer, bio-engineer)",,South America,,,,,11758
2020-09-13 13:29:26,2020-09-13 13:58:06,IP Address,103.151.118.229,100,1719,TRUE,2020-09-13 13:58:06,R_3dW9KNAtOc1OQ28,,,,,22.81739807,89.56478882,anonymous,EN,UK9J2X,UK9J2X,6.5,,,4,4,4,12,PC,,,3,3,4,2,12,,,,,4,1,4,4,3,1,4,3,4,1,29,,,,,Male,30,Bachelor's degree,"Business, management, or financial (e.g., manager, accountant, banker)",,North America,,,,,35689
2020-09-13 16:17:10,2020-09-13 16:48:13,IP Address,122.164.83.166,100,1862,TRUE,2020-09-13 16:48:13,R_7aLKDUiVETv64Nz,,,,,13.08779907,80.27850342,anonymous,EN,XDHM0K,XDHM0K,6.5,,,4,4,4,12,PC,,,4,4,4,4,16,,,,,4,3,4,4,4,4,3,4,4,4,38,,,,,Male,27,Bachelor's degree,"Business, management, or financial (e.g., manager, accountant, banker)",,North America,,,,,52010
,,,,,,,,,,,,,,,,,,,,,,3.282608696,3.47826087,3.434782609,10.19565217,,,,2.97826087,3.086956522,3.108695652,3.130434783,12.30434783,,,,,2.97826087,1.97826087,3.260869565,2.260869565,3.217391304,2,3.5,2.152173913,3.304347826,2.130434783,26.7826087,,,,,,38.17391304,,,,,,,,,
